Index,DeliveryDate,Version,inputFolder,inputFilename,imageXyPixelSize,imageZPixelSize,memChannel,nucChannel,structureChannel,structureProteinName,lightChannel,timePoint,outputSegmentationPath,outputNucSegWholeFilename,outputCellSegWholeFilename,outputCellSegIndex,SegmentationXyPixelSize,SegmentationZPixelSize,outputNucSegWholeSegScaleFilename,outputCellSegWholeSegScaleFilename,structureSegOutputFolder,structureSegOutputFilename
11,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D03_P18.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D03_P18.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D03_P18.czi_cellWholeIndexImageScale.tiff,2;,0.065,0.29,3500000558_100X_20170207_D03_P18.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D03_P18.czi_cellWholeIndexSegScale.tiff,,
12,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D03_P19.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D03_P19.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D03_P19.czi_cellWholeIndexImageScale.tiff,1;2;3;4;,0.065,0.29,3500000558_100X_20170207_D03_P19.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D03_P19.czi_cellWholeIndexSegScale.tiff,,
13,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D03_P20.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D03_P20.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D03_P20.czi_cellWholeIndexImageScale.tiff,5;7;,0.065,0.29,3500000558_100X_20170207_D03_P20.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D03_P20.czi_cellWholeIndexSegScale.tiff,,
14,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D03_P24.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D03_P24.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D03_P24.czi_cellWholeIndexImageScale.tiff,1;2;,0.065,0.29,3500000558_100X_20170207_D03_P24.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D03_P24.czi_cellWholeIndexSegScale.tiff,,
15,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D03_P25.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D03_P25.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D03_P25.czi_cellWholeIndexImageScale.tiff,1;2;4;5;,0.065,0.29,3500000558_100X_20170207_D03_P25.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D03_P25.czi_cellWholeIndexSegScale.tiff,,
16,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D03_P27.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D03_P27.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D03_P27.czi_cellWholeIndexImageScale.tiff,1;2;3;,0.065,0.29,3500000558_100X_20170207_D03_P27.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D03_P27.czi_cellWholeIndexSegScale.tiff,,
17,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D03_P29.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D03_P29.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D03_P29.czi_cellWholeIndexImageScale.tiff,1;,0.065,0.29,3500000558_100X_20170207_D03_P29.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D03_P29.czi_cellWholeIndexSegScale.tiff,,
18,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D03_P30.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D03_P30.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D03_P30.czi_cellWholeIndexImageScale.tiff,1;2;,0.065,0.29,3500000558_100X_20170207_D03_P30.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D03_P30.czi_cellWholeIndexSegScale.tiff,,
19,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D03_P32.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D03_P32.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D03_P32.czi_cellWholeIndexImageScale.tiff,2;3;,0.065,0.29,3500000558_100X_20170207_D03_P32.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D03_P32.czi_cellWholeIndexSegScale.tiff,,
20,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D03_P33.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D03_P33.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D03_P33.czi_cellWholeIndexImageScale.tiff,1;3;,0.065,0.29,3500000558_100X_20170207_D03_P33.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D03_P33.czi_cellWholeIndexSegScale.tiff,,
21,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D03_P34.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D03_P34.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D03_P34.czi_cellWholeIndexImageScale.tiff,1;2;4;,0.065,0.29,3500000558_100X_20170207_D03_P34.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D03_P34.czi_cellWholeIndexSegScale.tiff,,
22,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D04_P36.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D04_P36.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D04_P36.czi_cellWholeIndexImageScale.tiff,1;2;3;,0.065,0.29,3500000558_100X_20170207_D04_P36.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D04_P36.czi_cellWholeIndexSegScale.tiff,,
23,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D04_P37.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D04_P37.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D04_P37.czi_cellWholeIndexImageScale.tiff,4;,0.065,0.29,3500000558_100X_20170207_D04_P37.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D04_P37.czi_cellWholeIndexSegScale.tiff,,
24,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D04_P40.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D04_P40.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D04_P40.czi_cellWholeIndexImageScale.tiff,1;2;5;6;,0.065,0.29,3500000558_100X_20170207_D04_P40.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D04_P40.czi_cellWholeIndexSegScale.tiff,,
25,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D04_P43.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D04_P43.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D04_P43.czi_cellWholeIndexImageScale.tiff,1;2;3;,0.065,0.29,3500000558_100X_20170207_D04_P43.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D04_P43.czi_cellWholeIndexSegScale.tiff,,
26,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D04_P44.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D04_P44.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D04_P44.czi_cellWholeIndexImageScale.tiff,1;4;,0.065,0.29,3500000558_100X_20170207_D04_P44.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D04_P44.czi_cellWholeIndexSegScale.tiff,,
27,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D04_P45.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D04_P45.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D04_P45.czi_cellWholeIndexImageScale.tiff,3;7;,0.065,0.29,3500000558_100X_20170207_D04_P45.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D04_P45.czi_cellWholeIndexSegScale.tiff,,
28,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D04_P46.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D04_P46.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D04_P46.czi_cellWholeIndexImageScale.tiff,1;3;4;,0.065,0.29,3500000558_100X_20170207_D04_P46.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D04_P46.czi_cellWholeIndexSegScale.tiff,,
29,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D04_P48.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D04_P48.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D04_P48.czi_cellWholeIndexImageScale.tiff,1;3;5;,0.065,0.29,3500000558_100X_20170207_D04_P48.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D04_P48.czi_cellWholeIndexSegScale.tiff,,
30,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D05_P53.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D05_P53.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D05_P53.czi_cellWholeIndexImageScale.tiff,3;,0.065,0.29,3500000558_100X_20170207_D05_P53.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D05_P53.czi_cellWholeIndexSegScale.tiff,,
31,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D05_P54.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D05_P54.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D05_P54.czi_cellWholeIndexImageScale.tiff,1;,0.065,0.29,3500000558_100X_20170207_D05_P54.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D05_P54.czi_cellWholeIndexSegScale.tiff,,
32,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D05_P55.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D05_P55.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D05_P55.czi_cellWholeIndexImageScale.tiff,3;,0.065,0.29,3500000558_100X_20170207_D05_P55.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D05_P55.czi_cellWholeIndexSegScale.tiff,,
33,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000558\ZSD2\100X_zstack,3500000558_100X_20170207_D05_P60.czi,0.108,0.29,1,3,2,Tom20,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000558\nuc_cell_segmentation,3500000558_100X_20170207_D05_P60.czi_nucWholeIndexImageScale.tiff,3500000558_100X_20170207_D05_P60.czi_cellWholeIndexImageScale.tiff,2;3;4;,0.065,0.29,3500000558_100X_20170207_D05_P60.czi_nucWholeIndexSegScale.tiff,3500000558_100X_20170207_D05_P60.czi_cellWholeIndexSegScale.tiff,,
