Index,DeliveryDate,Version,inputFolder,inputFilename,imageXyPixelSize,imageZPixelSize,memChannel,nucChannel,structureChannel,structureProteinName,lightChannel,timePoint,outputSegmentationPath,outputNucSegWholeFilename,outputCellSegWholeFilename,outputCellSegIndex,SegmentationXyPixelSize,SegmentationZPixelSize,outputNucSegWholeSegScaleFilename,outputCellSegWholeSegScaleFilename,structureSegOutputFolder,structureSegOutputFilename
24,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000497\ZSD2\100X_zstack,3500000497_100X_20170130_E06_P30.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000497\nuc_cell_segmentation,3500000497_100X_20170130_E06_P30.czi_nucWholeIndexImageScale.tiff,3500000497_100X_20170130_E06_P30.czi_cellWholeIndexImageScale.tiff,3;4;,0.065,0.29,3500000497_100X_20170130_E06_P30.czi_nucWholeIndexSegScale.tiff,3500000497_100X_20170130_E06_P30.czi_cellWholeIndexSegScale.tiff,,
25,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000497\ZSD2\100X_zstack,3500000497_100X_20170130_E06_P31.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000497\nuc_cell_segmentation,3500000497_100X_20170130_E06_P31.czi_nucWholeIndexImageScale.tiff,3500000497_100X_20170130_E06_P31.czi_cellWholeIndexImageScale.tiff,4;,0.065,0.29,3500000497_100X_20170130_E06_P31.czi_nucWholeIndexSegScale.tiff,3500000497_100X_20170130_E06_P31.czi_cellWholeIndexSegScale.tiff,,
26,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000497\ZSD2\100X_zstack,3500000497_100X_20170130_E06_P33.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000497\nuc_cell_segmentation,3500000497_100X_20170130_E06_P33.czi_nucWholeIndexImageScale.tiff,3500000497_100X_20170130_E06_P33.czi_cellWholeIndexImageScale.tiff,1;,0.065,0.29,3500000497_100X_20170130_E06_P33.czi_nucWholeIndexSegScale.tiff,3500000497_100X_20170130_E06_P33.czi_cellWholeIndexSegScale.tiff,,
27,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000497\ZSD2\100X_zstack,3500000497_100X_20170130_E06_P35.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000497\nuc_cell_segmentation,3500000497_100X_20170130_E06_P35.czi_nucWholeIndexImageScale.tiff,3500000497_100X_20170130_E06_P35.czi_cellWholeIndexImageScale.tiff,1;3;,0.065,0.29,3500000497_100X_20170130_E06_P35.czi_nucWholeIndexSegScale.tiff,3500000497_100X_20170130_E06_P35.czi_cellWholeIndexSegScale.tiff,,
28,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000497\ZSD2\100X_zstack,3500000497_100X_20170130_E06_P36.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000497\nuc_cell_segmentation,3500000497_100X_20170130_E06_P36.czi_nucWholeIndexImageScale.tiff,3500000497_100X_20170130_E06_P36.czi_cellWholeIndexImageScale.tiff,2;3;5;,0.065,0.29,3500000497_100X_20170130_E06_P36.czi_nucWholeIndexSegScale.tiff,3500000497_100X_20170130_E06_P36.czi_cellWholeIndexSegScale.tiff,,
29,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000497\ZSD2\100X_zstack,3500000497_100X_20170130_F05_P38.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000497\nuc_cell_segmentation,3500000497_100X_20170130_F05_P38.czi_nucWholeIndexImageScale.tiff,3500000497_100X_20170130_F05_P38.czi_cellWholeIndexImageScale.tiff,1;2;3;,0.065,0.29,3500000497_100X_20170130_F05_P38.czi_nucWholeIndexSegScale.tiff,3500000497_100X_20170130_F05_P38.czi_cellWholeIndexSegScale.tiff,,
30,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000497\ZSD2\100X_zstack,3500000497_100X_20170130_F05_P39.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000497\nuc_cell_segmentation,3500000497_100X_20170130_F05_P39.czi_nucWholeIndexImageScale.tiff,3500000497_100X_20170130_F05_P39.czi_cellWholeIndexImageScale.tiff,2;3;,0.065,0.29,3500000497_100X_20170130_F05_P39.czi_nucWholeIndexSegScale.tiff,3500000497_100X_20170130_F05_P39.czi_cellWholeIndexSegScale.tiff,,
31,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000497\ZSD2\100X_zstack,3500000497_100X_20170130_F05_P40.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000497\nuc_cell_segmentation,3500000497_100X_20170130_F05_P40.czi_nucWholeIndexImageScale.tiff,3500000497_100X_20170130_F05_P40.czi_cellWholeIndexImageScale.tiff,3;,0.065,0.29,3500000497_100X_20170130_F05_P40.czi_nucWholeIndexSegScale.tiff,3500000497_100X_20170130_F05_P40.czi_cellWholeIndexSegScale.tiff,,
32,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000497\ZSD2\100X_zstack,3500000497_100X_20170130_F05_P42.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000497\nuc_cell_segmentation,3500000497_100X_20170130_F05_P42.czi_nucWholeIndexImageScale.tiff,3500000497_100X_20170130_F05_P42.czi_cellWholeIndexImageScale.tiff,3;,0.065,0.29,3500000497_100X_20170130_F05_P42.czi_nucWholeIndexSegScale.tiff,3500000497_100X_20170130_F05_P42.czi_cellWholeIndexSegScale.tiff,,
33,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000497\ZSD2\100X_zstack,3500000497_100X_20170130_F05_P43.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000497\nuc_cell_segmentation,3500000497_100X_20170130_F05_P43.czi_nucWholeIndexImageScale.tiff,3500000497_100X_20170130_F05_P43.czi_cellWholeIndexImageScale.tiff,1;,0.065,0.29,3500000497_100X_20170130_F05_P43.czi_nucWholeIndexSegScale.tiff,3500000497_100X_20170130_F05_P43.czi_cellWholeIndexSegScale.tiff,,
34,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000497\ZSD2\100X_zstack,3500000497_100X_20170130_F05_P45.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000497\nuc_cell_segmentation,3500000497_100X_20170130_F05_P45.czi_nucWholeIndexImageScale.tiff,3500000497_100X_20170130_F05_P45.czi_cellWholeIndexImageScale.tiff,2;3;,0.065,0.29,3500000497_100X_20170130_F05_P45.czi_nucWholeIndexSegScale.tiff,3500000497_100X_20170130_F05_P45.czi_cellWholeIndexSegScale.tiff,,
35,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000497\ZSD2\100X_zstack,3500000497_100X_20170130_F05_P46.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000497\nuc_cell_segmentation,3500000497_100X_20170130_F05_P46.czi_nucWholeIndexImageScale.tiff,3500000497_100X_20170130_F05_P46.czi_cellWholeIndexImageScale.tiff,1;,0.065,0.29,3500000497_100X_20170130_F05_P46.czi_nucWholeIndexSegScale.tiff,3500000497_100X_20170130_F05_P46.czi_cellWholeIndexSegScale.tiff,,
36,2017_02_17,3,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000497\ZSD2\100X_zstack,3500000497_100X_20170130_F05_P47.czi,0.108,0.29,1,3,2,Lamin B1,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\3500000497\nuc_cell_segmentation,3500000497_100X_20170130_F05_P47.czi_nucWholeIndexImageScale.tiff,3500000497_100X_20170130_F05_P47.czi_cellWholeIndexImageScale.tiff,1;4;,0.065,0.29,3500000497_100X_20170130_F05_P47.czi_nucWholeIndexSegScale.tiff,3500000497_100X_20170130_F05_P47.czi_cellWholeIndexSegScale.tiff,,
