im_id,com_x,com_y,com_z,angle_deg,flip_x,flip_y,flip_z
20170206_I01_024_7,245.874667653026,183.998912318995,23.8840209772283,198.685777295411,0,0,0
20170206_I01_027_2,116.229809516435,198.242943977699,27.2223082581594,252.478861487107,0,0,0
20170206_I01_031_1,197.088907247465,126.272157073118,20.2965227187383,167.976127670483,0,1,0
20170206_I01_031_2,355.363871673046,140.694429299448,20.789962390956,184.054697182077,0,0,0
20170206_I01_031_3,202.143467832172,156.883777610178,21.2663018280055,184.596756312219,0,1,0
20170206_I01_031_5,180.207558905247,250.113055659021,20.6068563729587,133.044582176339,0,0,0
20170206_I01_031_6,153.858542493852,130.676618830248,23.0673285091282,-50.8562121271277,0,1,0
20170206_I01_032_1,198.299407462692,412.410022564546,28.1298838989583,251.131434946904,0,1,0
20170206_I01_032_4,237.749284205166,128.794923105098,23.9956650303515,2.43198081721145,0,1,0
20170206_I01_032_5,168.573050319631,127.097767999133,26.7262583402945,-53.4063561188744,1,1,0
20170206_I01_032_7,187.109169866821,177.922705407375,28.2282542523235,141.868727019026,0,1,0
20170206_I01_032_9,218.000751321877,190.398698685396,30.8677882779138,120.346563430504,0,0,0
20170206_I01_032_11,105.565211858671,305.215624746176,34.7855570596995,-81.3049608169837,0,0,0
20170206_I01_032_12,182.609399441181,187.602230707625,33.4297260222581,137.358905313627,0,1,0
3500000416_100X_20170117_E07_P01_1,61.3599561065306,175.552832315084,22.8606678925203,-64.7203547646313,0,1,0
3500000416_100X_20170117_E07_P01_4,77.1558063325025,133.373188405797,24.6356272500692,-80.718679865028,0,1,0
3500000416_100X_20170117_E07_P01_5,119.3655873427,175.604896983324,28.5873782780863,-75.8065242153093,0,1,0
3500000416_100X_20170117_E07_P01_7,80.8706625851684,108.835311543399,24.9001481188901,-72.646883886312,0,0,0
3500000416_100X_20170117_E07_P02_1,127.258656068593,97.4386733082621,13.0186203687459,173.830589717255,0,1,0
3500000416_100X_20170117_E07_P02_2,85.714688916039,139.529724254187,21.6065634617466,-86.2800373361456,0,0,0
3500000416_100X_20170117_E07_P02_4,129.735923616524,175.893320342946,15.6583086515978,-44.9902518411158,0,1,0
3500000416_100X_20170117_E07_P02_5,106.579848555306,156.295941809702,21.9027408574463,231.352868673052,0,0,0
3500000416_100X_20170117_E07_P02_6,105.290307147641,105.480623863745,24.4710458329346,17.9050133278305,0,0,0
3500000416_100X_20170117_E07_P03_1,96.4495544484336,110.406372588264,18.7829883670089,-45.0963677034782,0,1,0
3500000416_100X_20170117_E07_P03_2,129.121530899522,94.0501702968218,21.366115198089,6.784080843086,0,1,0
3500000416_100X_20170117_E07_P03_4,148.454707125286,98.0598452129406,21.6813976688995,168.957875969201,0,0,0
3500000416_100X_20170117_E07_P04_2,125.394352938586,113.987206306564,19.455491819523,37.4620488827366,0,0,0
3500000416_100X_20170117_E07_P04_3,99.6369131938725,127.635919398232,22.5831109646955,10.9953103964829,0,0,0
3500000416_100X_20170117_E07_P05_2,90.7700435052828,94.8423620044228,19.3710957260757,-75.5544671952663,0,1,0
3500000416_100X_20170117_E07_P05_3,102.82408376491,94.8444565746973,19.4584558889871,229.086732327337,0,1,0
3500000416_100X_20170117_E07_P05_4,106.273143755767,116.017006095421,17.0295998336431,-64.8937365356445,0,1,0
3500000416_100X_20170117_E07_P06_2,88.9282086281835,113.16917992744,16.7247386759582,-83.0235142771891,0,1,0
3500000416_100X_20170117_E07_P06_3,126.424264002187,86.941718315636,16.1935412204348,-13.6045645638212,0,1,0
3500000416_100X_20170117_E07_P06_4,193.128518283882,114.676653694645,15.7178227961455,201.021061157907,0,0,0
3500000416_100X_20170117_E07_P07_2,145.560325465393,118.871894506221,17.2140052085486,-9.36145071847766,0,1,0
3500000416_100X_20170117_E07_P07_3,100.904006961535,103.36306375515,19.041381701497,32.6847500046087,0,0,0
3500000416_100X_20170117_E07_P07_4,149.826068529517,127.731797766698,19.0012420312804,20.2007930045515,1,1,0
3500000416_100X_20170117_E07_P08_2,196.749171308093,122.739260829368,20.0339594561075,-22.6193168732378,1,0,0
3500000416_100X_20170117_E07_P08_3,176.203938026236,86.5416369731042,21.4793939873835,188.839417560308,0,1,0
3500000416_100X_20170117_E07_P08_4,95.5068183667211,95.9316285851967,21.1923849576629,37.4578575050673,0,0,0
3500000416_100X_20170117_E07_P08_5,132.211385900197,63.9767243706107,21.5328838388382,175.186481517476,0,1,0
3500000416_100X_20170117_E07_P08_7,106.677923926836,112.238612237319,25.1609173346538,6.07214616740585,0,0,0
3500000416_100X_20170117_E07_P09_1,79.769002180499,142.592227389383,19.5861425750471,-89.5371973932805,0,0,0
3500000416_100X_20170117_E07_P09_3,135.980301420821,103.983752742132,22.5787353023773,212.502835080813,0,0,0
3500000416_100X_20170117_E07_P09_4,171.64011208668,155.655580048571,20.5978329908463,214.480546835338,0,0,0
3500000416_100X_20170117_E07_P09_5,126.315507981107,67.6335997468946,20.0108473759143,68.6595869973503,0,0,0
3500000416_100X_20170117_E07_P09_6,60.7048560341919,128.36018867394,28.4011500393656,250.134270237273,0,0,0
3500000416_100X_20170117_E07_P10_1,87.9405844639928,97.7656105561354,18.9719024899359,44.5154303202066,0,1,0
3500000416_100X_20170117_E07_P11_1,85.7318202137017,113.146649555149,16.2356775151769,54.2433129946585,0,1,0
3500000416_100X_20170117_E07_P11_3,142.088990329943,104.773604535813,15.6362961827875,156.077264467187,0,0,0
3500000416_100X_20170117_E07_P12_3,112.726806238832,139.052575613845,26.0222197710075,-8.20137794844322,0,1,0
3500000416_100X_20170117_E07_P13_1,109.511074600969,104.527565583902,16.9855281644185,127.796367393202,0,0,0
3500000416_100X_20170117_E07_P13_3,67.5072528726265,164.517520984435,19.0055867945201,101.968481885577,0,1,0
3500000416_100X_20170117_E07_P13_4,106.131747232345,93.8914636289318,17.6932621268728,49.0009548640685,1,1,0
3500000416_100X_20170117_E08_P14_3,185.605147030277,89.827652993879,22.8622569805412,167.739201367276,0,0,0
3500000416_100X_20170117_E08_P14_4,112.460383259526,152.871393039856,19.7693028397333,264.583024882259,0,1,0
3500000416_100X_20170117_E08_P14_5,87.3106834954135,76.2398372301538,17.7486723222291,139.865983309984,0,0,0
3500000416_100X_20170117_E08_P15_1,143.762172086757,114.419550630069,19.2691530393892,137.077827994948,0,1,0
3500000416_100X_20170117_E08_P15_3,68.5540969322329,125.641962318745,18.9743859533752,92.8343837268659,0,1,0
3500000416_100X_20170117_E08_P15_4,100.81940320393,115.742188741034,19.1934149590039,-49.204637029376,0,1,0
3500000416_100X_20170117_E08_P16_2,134.430467522891,70.4870177423346,21.1587921273125,-28.5465815570967,1,0,0
3500000416_100X_20170117_E08_P16_3,91.9398119003853,93.118588371566,21.6933749653766,-40.8611814902666,0,1,0
3500000416_100X_20170117_E08_P16_5,124.624229677248,95.7785078765205,27.600144331659,140.845044235397,0,0,0
3500000416_100X_20170117_E08_P18_3,107.673723560043,135.704260804065,22.3628350464819,78.1859179362425,0,1,0
3500000416_100X_20170117_E08_P18_4,82.0596238977228,149.983206431278,22.1875765839147,257.880755463759,0,1,0
3500000416_100X_20170117_E08_P19_1,93.3951563023112,99.6993116910384,17.4317280356808,16.5785749111139,0,0,0
3500000416_100X_20170117_E08_P19_2,87.7440107688693,141.244483811773,17.7868957591227,247.750938025185,0,0,0
3500000416_100X_20170117_E08_P19_3,98.6292992644212,98.8463646922183,17.1911343399148,80.096253873008,0,0,0
3500000416_100X_20170117_E08_P19_4,149.739157684338,68.9870586707471,19.623798042991,-22.3367026918288,0,0,0
3500000416_100X_20170117_E08_P19_5,133.540355588104,99.2815086049066,19.7148541437813,26.9288374994092,0,1,0
3500000416_100X_20170117_E08_P19_7,106.945401805904,92.2395474322786,19.5851488545452,230.2866209819,1,1,0
3500000416_100X_20170117_E08_P19_8,86.9809446798038,114.934576441015,20.7482684971962,60.0612878062347,0,1,0
3500000416_100X_20170117_E08_P20_1,127.147643988417,119.318298416217,19.1374280504809,157.409220283928,0,1,0
3500000416_100X_20170117_E08_P21_1,96.2028850471486,147.218623709026,18.1725471486304,248.110586319869,0,0,0
3500000416_100X_20170117_E08_P21_4,143.693262799275,123.109114208914,24.3610989560543,-30.2203260230776,1,0,0
3500000416_100X_20170117_E08_P22_1,131.404141676748,67.6620247625421,21.1791616257819,174.41053244841,0,1,0
3500000416_100X_20170117_E08_P22_2,131.699784949522,171.126772829537,23.0776053384467,235.260800236391,0,0,0
3500000416_100X_20170117_E08_P22_3,165.299080056132,110.70609250961,23.6753350643012,200.833541142475,0,1,0
3500000416_100X_20170117_E08_P22_4,90.680770819627,107.386687372818,30.4157346348628,70.9311858401294,0,1,0
3500000416_100X_20170117_E08_P23_1,112.141173205996,72.9848652148527,17.0449303094595,-4.23925126513122,0,0,0
3500000416_100X_20170117_F06_P24_1,107.412111385013,113.079727401096,23.796412416533,38.1140443282523,0,0,0
3500000416_100X_20170117_F06_P24_3,124.345923807788,67.1292465082367,20.7486215224772,1.44985915978034,0,1,0
3500000416_100X_20170117_F06_P24_4,148.817507209876,109.826271496113,22.4277353961356,228.311495673746,0,0,0
3500000416_100X_20170117_F06_P24_5,145.826243214946,107.601436092403,24.9616472737263,151.544648866948,0,1,0
3500000416_100X_20170117_F06_P25_2,107.501176607403,158.766433169384,19.0775705793423,267.089302074897,0,0,0
3500000416_100X_20170117_F06_P26_2,125.709105429263,113.480805613328,18.4175275562977,-32.9919694416017,0,1,0
3500000416_100X_20170117_F06_P27_1,104.74277957383,74.2814224730741,17.5126368621287,154.617775178016,0,0,0
3500000416_100X_20170117_F06_P27_2,86.6768700876,102.02887152786,22.6450517119669,36.1140062486207,0,1,0
3500000416_100X_20170117_F06_P27_3,79.6615265688035,102.424384194803,20.8978234436777,110.809543301949,0,0,0
3500000416_100X_20170117_F06_P27_5,66.2462036803051,87.479902287364,22.2093623408149,84.7030127729114,0,0,0
3500000416_100X_20170117_F06_P27_6,119.729875535324,87.9712200519415,21.1909566752854,18.8105950171141,0,0,0
3500000416_100X_20170117_F06_P29_1,111.91520492318,122.242500104659,22.1893372964374,215.052132807381,0,0,0
3500000416_100X_20170117_F06_P29_3,156.482825181628,124.745559372182,26.8684783820207,152.065652073561,0,0,0
3500000416_100X_20170117_F06_P30_1,95.5834635213248,91.9688850700411,18.2647893558298,-35.3886029328042,0,1,0
3500000416_100X_20170117_F06_P30_2,91.7287322490014,96.8409625198295,17.9204621471302,-68.6592449493151,0,1,0
3500000416_100X_20170117_F06_P30_3,104.90613245121,141.478885471523,20.9597346992964,117.824533195647,1,1,0
3500000416_100X_20170117_F06_P30_5,65.5111177585003,95.6904352378103,21.4545567853226,90.9573835267478,0,1,0
3500000416_100X_20170117_F06_P30_6,129.883454172284,62.8563048784931,23.1060832392125,-25.5296195836152,0,1,0
3500000416_100X_20170117_F06_P31_1,91.8955391690132,196.819464983895,21.4196260356948,242.087013921387,0,0,0
3500000416_100X_20170117_F06_P31_4,92.5649475880782,135.25124261579,21.3091542912071,64.5623788433227,1,0,0
3500000416_100X_20170117_F06_P31_5,112.612890684427,116.162646427424,22.7273674898719,249.098330333126,1,0,0
3500000416_100X_20170117_F06_P31_6,103.642349682347,183.591895210806,25.7129567845508,239.839645641282,0,0,0
3500000416_100X_20170117_F06_P32_3,81.0712958849897,98.8635733419483,17.3524949857987,17.8812257509903,0,0,0
3500000416_100X_20170117_F06_P32_7,84.4112754234184,76.4560711001148,21.1423548657513,45.0957205591816,0,1,0
3500000416_100X_20170117_F06_P34_1,142.805634541311,110.358057555408,22.6791497771593,149.719986684431,0,0,0
3500000416_100X_20170117_F06_P34_2,145.894377821701,87.8543412923335,23.8497065216925,0.705518160441249,0,1,0
3500000416_100X_20170117_F07_P34_2,145.894377821701,87.8543412923335,23.8497065216925,0.705518160441249,0,1,0
3500000416_100X_20170117_F07_P36_2,142.639226458781,135.475386702106,20.9893888120128,32.7814259157211,1,0,0
3500000418_100X_20170117_E05_P01_2,184.578125338475,130.494653004932,14.7599592747438,-32.8114121282045,1,1,0
3500000418_100X_20170117_E05_P01_3,117.705430619471,99.2375522174949,14.7269350621786,241.935706609615,1,1,0
3500000418_100X_20170117_E05_P01_4,116.205585234322,93.0894814796061,16.5822847304859,174.22892708259,0,1,0
3500000418_100X_20170117_E05_P02_1,58.495923874042,77.5547119441973,14.6972328271665,121.797930904479,1,0,0
3500000418_100X_20170117_E05_P03_1,98.9582616017261,131.977762575271,18.0279960005713,226.990901491463,0,1,0
3500000418_100X_20170117_E05_P03_3,72.2546341558797,125.570636658715,15.2483966211724,249.852391946466,0,1,0
3500000418_100X_20170117_E05_P03_4,113.524398558488,156.001022694068,16.8646580738721,69.9724764295066,0,1,0
3500000418_100X_20170117_E05_P04_2,80.9193705357919,70.7320953754714,16.5705844528249,60.953504832725,0,1,0
3500000418_100X_20170117_E05_P04_4,83.2317359012736,80.2687018158199,19.9308124594053,23.1277114963688,0,1,0
3500000418_100X_20170117_E05_P05_1,140.040151729504,84.3874230742024,15.1770708071019,208.221829178841,0,1,0
3500000418_100X_20170117_E05_P05_2,110.097723799566,84.6415404751285,15.4915657012496,38.0362411142444,0,0,0
3500000418_100X_20170117_E05_P05_3,148.910362805008,81.7660270928593,17.3817700098286,162.134243153868,0,0,0
3500000418_100X_20170117_E05_P05_5,77.812981587111,106.040115580907,17.9367682377664,249.98093967723,0,1,0
3500000418_100X_20170117_E05_P07_1,61.6383397172744,151.718691492468,15.8212525120665,-78.2714122503179,0,0,0
3500000418_100X_20170117_E05_P07_2,127.833912966295,73.8548443060139,16.5789766721268,-22.343943042225,0,0,0
3500000418_100X_20170117_E05_P07_3,113.843653868907,83.3565576194983,15.4380619971604,173.521434230991,0,1,0
3500000418_100X_20170117_E05_P07_4,129.100499547,108.633959221671,15.7284076835482,29.9796575179224,1,1,0
3500000418_100X_20170117_E05_P07_5,109.870089108001,124.231221483908,14.6211302324157,-35.4802787840314,0,1,0
3500000418_100X_20170117_E05_P07_6,122.906902400835,74.7969915001491,15.4534838204593,-10.0169566428801,0,1,0
3500000418_100X_20170117_E06_P08_2,138.765232566963,117.960093855609,15.5802529665493,-66.2761145537005,0,1,0
3500000418_100X_20170117_E06_P08_4,92.4574048895394,82.7293259779512,15.2830147829325,33.7296011815231,0,0,0
3500000418_100X_20170117_E06_P08_6,68.3192595818815,166.718484320557,19.3311324041812,244.709152595092,0,1,0
3500000418_100X_20170117_E06_P09_1,136.072933185085,108.159883102759,18.2707835882106,136.455736730818,0,0,0
3500000418_100X_20170117_E06_P10_1,93.6354213581544,169.042892708802,14.9171921132963,263.573582664526,0,0,0
3500000418_100X_20170117_E06_P10_3,118.873325539947,147.839507355806,14.1105510945874,-81.8744225595381,0,1,0
3500000418_100X_20170117_E06_P10_4,157.15381703393,141.915734007412,15.3438719249721,115.098277550892,0,1,0
3500000418_100X_20170117_E06_P10_5,139.901088176963,94.5093654574646,13.5661143582694,157.70445754975,0,0,0
3500000418_100X_20170117_E06_P11_1,103.555229568531,85.0623006447235,15.38665657383,106.758890631952,0,1,0
3500000418_100X_20170117_E06_P11_2,174.494525711209,90.0386266415388,14.812700050854,191.145553320357,0,1,0
3500000418_100X_20170117_E06_P12_2,83.3903728636319,126.314486454691,11.7521976406,80.2132667424903,1,1,0
3500000418_100X_20170117_E07_P35_3,147.222866451138,122.607360852795,11.9452585722667,170.552847584196,0,0,0
3500000418_100X_20170117_E07_P36_2,85.0598219856621,136.687991035616,13.068697235557,61.8433209448895,0,0,0
3500000418_100X_20170117_E07_P36_3,79.7391331881048,103.527673641015,10.7597016059577,248.409998902695,1,1,0
3500000418_100X_20170117_E07_P36_4,67.390361492817,98.8349273891318,11.239245003123,84.2737123058415,0,0,0
3500000418_100X_20170117_E07_P37_1,106.537982847409,101.655185655629,14.2371724810209,42.7685140644096,0,0,0
3500000418_100X_20170117_E07_P37_3,78.8719316248549,117.852934028247,13.9075774351219,232.770576614124,0,1,0
3500000418_100X_20170117_E07_P37_4,102.278256985735,96.7000902585862,11.0607058779741,-57.3094256163816,1,0,0
3500000418_100X_20170117_E07_P37_7,121.691125660782,113.857754897557,15.390707597692,45.9014759792892,0,0,0
3500000418_100X_20170117_E07_P38_1,141.643158802961,162.973901535547,15.6566718781423,235.129118485697,0,0,0
3500000418_100X_20170117_E07_P38_2,109.885664078294,134.011398861669,15.3011238168303,50.1983737406136,1,0,0
3500000418_100X_20170117_E07_P38_3,108.955292252579,72.095149368965,16.6049185728109,23.3302018453595,1,0,0
3500000418_100X_20170117_E07_P39_3,118.583182549256,139.116968234821,13.5857559308404,175.763924071913,0,0,0
3500000418_100X_20170117_E07_P39_4,131.681186217177,105.190603141842,14.5273334479991,36.7797528500066,0,0,0
3500000418_100X_20170117_E07_P39_5,58.2637651925674,80.4634780081711,17.5671891827211,103.92001877804,0,1,0
3500000418_100X_20170117_E07_P40_2,71.9320147060084,72.5875975901343,15.0306975070059,220.779625727204,1,1,0
3500000418_100X_20170117_E07_P41_1,84.6170580374189,103.678340969836,14.5461340206186,-46.425665610574,0,1,0
3500000418_100X_20170117_E07_P41_2,92.316769212209,119.854361201592,14.9979852816986,64.444281949782,1,0,0
3500000418_100X_20170117_E07_P41_4,105.372049386422,77.3074517456624,16.6394465918615,210.231609031533,1,0,0
3500000418_100X_20170117_E07_P42_1,104.477620569314,125.888344615902,15.5179540007568,115.980028413032,1,0,0
3500000418_100X_20170117_E07_P42_2,126.986972150368,84.1831558437196,14.0759431585313,198.440332716441,0,0,0
3500000418_100X_20170117_E07_P42_3,124.526298114703,118.052414886258,13.4478772777035,48.5685557306681,0,0,0
3500000418_100X_20170117_E07_P43_2,123.022388769793,96.4230358052401,15.5280671215318,18.7757472986882,0,1,0
3500000418_100X_20170117_F05_P20_1,107.404902218652,98.749280235443,13.6635482793184,121.292474628188,1,1,0
3500000418_100X_20170117_F05_P20_2,117.870117987764,149.523617442776,14.4403417905817,119.897963565726,0,1,0
3500000418_100X_20170117_F05_P21_1,164.954330463645,51.0729073747537,10.0319261487398,0.574250186784061,1,0,0
3500000418_100X_20170117_F05_P22_1,105.321945939062,175.586768123786,14.2874653761661,266.222582562703,0,0,0
3500000418_100X_20170117_F05_P22_2,124.052273017844,90.7636024912787,13.2768168617925,231.762053339331,1,0,0
3500000418_100X_20170117_F05_P23_1,67.6120812381637,96.4189250963234,10.367243518579,101.94006571864,0,0,0
3500000418_100X_20170117_F05_P23_4,148.618572100682,65.9379557751117,10.5276993648553,-4.13473756764836,0,0,0
3500000418_100X_20170117_F05_P23_5,115.516125720153,130.290439792368,10.7233757344133,64.4981913377135,0,0,0
3500000418_100X_20170117_F05_P23_6,88.4464637709524,77.0846206539822,10.9010359144986,-9.50782625814843,0,0,0
3500000418_100X_20170117_F05_P24_1,175.293229999208,115.41624296879,15.4816873971824,154.01341140695,0,1,0
3500000418_100X_20170117_F05_P24_2,83.2836684822002,103.557619027896,17.850498063661,92.4599869243936,0,0,0
3500000418_100X_20170117_F05_P25_2,93.6813636817632,126.979313942004,12.3058518017068,-67.0807235971307,1,0,0
3500000418_100X_20170117_F05_P25_3,147.671509648127,120.825198637911,13.8207128263337,34.4406402358175,0,1,0
3500000418_100X_20170117_F05_P26_1,76.6808836374907,99.9054372634288,13.6802731311462,239.956425257611,0,0,0
3500000418_100X_20170117_F06_P13_2,85.9456647024542,85.0607006410671,14.030823026614,47.6145310201927,0,1,0
3500000418_100X_20170117_F06_P14_1,118.15406015866,117.653137395328,12.1634117452622,135.205500023342,1,1,0
3500000418_100X_20170117_F06_P14_3,54.3661492664257,93.57664200902,16.0172566223127,257.320615366865,0,0,0
3500000418_100X_20170117_F06_P14_5,111.548491751225,85.4403258093463,16.7299302823221,1.28082389899106,1,1,0
3500000418_100X_20170117_F06_P15_1,95.0460668153089,120.518423655003,16.1968649996622,72.7174696475262,0,1,0
3500000418_100X_20170117_F06_P15_3,130.891702117309,92.9120589841026,14.8249666214412,196.053223701042,0,1,0
3500000418_100X_20170117_F06_P16_1,129.473648072242,79.0250653683166,12.4115186949918,212.02863645984,0,0,0
3500000418_100X_20170117_F06_P17_1,123.213951703233,98.5808536136415,10.438845765221,136.783090751848,0,0,0
3500000418_100X_20170117_F06_P17_4,111.884904098441,113.006012263052,10.3417168273211,-13.2201180245633,0,1,0
3500000418_100X_20170117_F06_P18_1,103.339014614075,70.7197963961408,14.2825712968218,116.396660045627,0,1,0
3500000418_100X_20170117_F06_P18_2,116.35800363955,122.076282267305,14.7138909483049,146.52870376112,0,1,0
3500000418_100X_20170117_F07_P27_1,101.348224992331,160.752428493079,14.8629632728185,-59.0661224122303,0,0,0
3500000418_100X_20170117_F07_P27_4,96.1413490820288,107.651540654401,18.1295667487181,122.995601534097,0,0,0
3500000418_100X_20170117_F07_P28_1,131.918382801727,76.6808836494337,19.1323552682144,205.254419686368,1,1,0
3500000418_100X_20170117_F07_P28_3,98.2962975798533,105.409588170739,23.3743083232253,253.168967471617,0,0,0
3500000418_100X_20170117_F07_P29_3,84.8152903101357,90.4447778468397,12.9349829607562,5.12582794984281,0,1,0
3500000418_100X_20170117_F07_P30_3,98.1549718747473,115.277972209709,14.450211950056,116.841625918371,1,0,0
3500000418_100X_20170117_F07_P30_4,136.092050735334,132.366715871193,15.3055765130392,-82.0231674519732,0,1,0
3500000418_100X_20170117_F07_P31_1,101.124701881223,97.7467033143322,10.4322749002706,51.5074453601412,0,1,0
3500000418_100X_20170117_F07_P31_2,115.661871748127,137.313497185591,10.9576641073068,239.495210689064,0,0,0
3500000418_100X_20170117_F07_P31_4,87.5544178071112,104.860817237698,12.95659840176,13.2894533855487,0,1,0
3500000418_100X_20170117_F07_P31_5,84.0389756887219,102.516660440518,10.8336666153925,227.778989965283,0,1,0
3500000418_100X_20170117_F07_P32_1,157.021776054125,221.001344637726,12.6790420517756,238.332562337732,0,1,0
3500000418_100X_20170117_F07_P32_2,100.433251769804,73.3300054168145,10.8224685731363,16.5599359952037,0,1,0
3500000418_100X_20170117_F07_P34_1,135.853189870666,91.3176683693801,12.5382313516647,193.731753808562,1,0,0
3500000418_100X_20170117_F07_P34_2,74.9993552757216,97.7879265177544,13.7519035688345,98.9084672604538,0,1,0
3500000418_100X_20170117_F07_P34_3,163.161551011598,134.4837007929,14.6530792328739,158.392201224916,1,1,0
3500000418_100X_20170117_F07_P34_4,109.322115779615,107.654542616297,15.958640747983,58.1868353197013,0,0,0
3500000418_100X_20170117_F07_P34_5,83.1261775504227,172.021292972502,15.8738905652923,262.366312926689,0,0,0
3500000468_100X_20170124_E05_P01_1,119.790602069713,130.123824863932,14.644564107423,78.6703069786449,0,0,0
3500000468_100X_20170124_E05_P02_1,125.714308313863,102.582152940031,15.9441807827103,-26.8849698951533,0,1,0
3500000468_100X_20170124_E05_P02_2,83.320647547003,145.138328361701,16.0478446511084,24.2629236359395,0,1,0
3500000468_100X_20170124_E05_P02_3,78.1977024226099,136.649942518608,15.1413203098121,-33.7701037492631,0,1,0
3500000468_100X_20170124_E05_P02_4,158.204211229947,80.2448930481283,14.6167513368984,172.584956524939,0,1,0
3500000468_100X_20170124_E05_P03_1,118.42343960485,133.743628199371,14.8017512348451,244.23480841643,1,0,0
3500000468_100X_20170124_E05_P03_3,76.2457664196929,110.303792111662,13.1760566916031,110.009539352307,0,0,0
3500000468_100X_20170124_E05_P04_1,75.454071953752,88.8481787057305,16.3968457091542,228.494058862062,1,0,0
3500000468_100X_20170124_E05_P04_3,169.0403689811,114.600808313489,16.258572117854,183.527022649762,0,0,0
3500000468_100X_20170124_E05_P04_4,106.548540084388,151.673367088608,15.6199831223629,-79.8195068583648,0,1,0
3500000468_100X_20170124_E05_P04_5,85.5421345856547,106.129510252895,20.6289414578654,247.791789665852,0,0,0
3500000468_100X_20170124_E05_P04_7,121.378782407742,94.3871803072352,18.1765312754697,215.066490011501,0,1,0
3500000468_100X_20170124_E06_P05_1,100.796808027556,151.87612001462,13.9208319950382,-80.2930697833351,0,0,0
3500000468_100X_20170124_E06_P05_2,108.27560512704,133.91171360216,16.5271789251393,-28.1547939177075,0,1,0
3500000468_100X_20170124_E06_P05_3,76.3125797639514,78.8441531045976,14.6442712343504,-37.197735311787,0,0,0
3500000468_100X_20170124_E06_P06_1,108.590617231229,99.9480836396358,17.3246984001098,205.406410120882,0,1,0
3500000468_100X_20170124_E06_P06_2,95.2083195017467,99.3095430043787,19.0828393480976,68.056893367425,0,1,0
3500000468_100X_20170124_E06_P06_3,86.5746800005384,159.666884261814,21.7885042464702,101.612542675508,0,0,0
3500000468_100X_20170124_E06_P07_1,104.725273260464,102.898727006132,19.6861003732338,112.35690101567,0,1,0
3500000468_100X_20170124_E06_P07_3,142.824249046578,98.3598041736299,17.8368684920941,184.75441685468,0,1,0
3500000468_100X_20170124_E07_P09_1,90.4043047966601,138.007333326722,14.3516327684176,-33.7273094326231,0,1,0
3500000468_100X_20170124_E07_P09_2,71.8699522513632,66.8160132380354,15.8977142458407,7.1162011646199,0,0,0
3500000468_100X_20170124_E07_P10_1,121.997961574508,76.0594306466729,13.1076616682287,2.8576199710597,1,0,0
3500000468_100X_20170124_E07_P10_2,61.6786400103672,87.2390820305597,12.763863199934,-23.4073569022411,0,1,0
3500000468_100X_20170124_E07_P10_3,206.218012507418,124.693762267768,13.1605765280504,188.793283491151,0,0,0
3500000468_100X_20170124_E07_P10_4,113.63841215604,95.566552768502,13.2852890165929,206.726348762429,0,1,0
3500000468_100X_20170124_E07_P11_1,109.61996179637,148.886699861732,15.9607413742118,238.5648106269,0,1,0
3500000468_100X_20170124_E07_P11_2,100.208305219562,179.173833621328,16.4890644285362,-80.0000808799255,0,0,0
3500000468_100X_20170124_E07_P12_1,115.866617971171,120.728992678787,18.4111954603413,63.7360184376592,0,0,0
3500000468_100X_20170124_E07_P12_3,89.6628371952274,60.8067611966108,16.7223867369877,-39.3542287864138,0,1,0
3500000468_100X_20170124_E07_P12_5,101.399081960524,111.16875605651,17.4528892742388,-58.7645780622277,0,0,0
3500000468_100X_20170124_E07_P13_1,90.1389080162966,122.81910971481,13.3195329087049,-88.6336501519395,0,1,0
3500000468_100X_20170124_E07_P13_2,128.708270263853,89.4914670703113,14.972657525302,-3.6221495057485,1,1,0
3500000468_100X_20170124_E07_P13_5,114.305719806763,69.864154589372,15.7747053140097,-24.634448919406,1,1,0
3500000468_100X_20170124_E07_P15_1,57.7022888441714,127.616750422365,15.7710833001539,-78.7981863393498,0,1,0
3500000468_100X_20170124_E07_P15_2,108.769838543456,119.412816790594,15.9983488658149,-84.9170306535835,1,1,0
3500000468_100X_20170124_E07_P15_3,105.991585025252,93.5759228977034,16.4671504855071,126.635525148307,0,0,0
3500000468_100X_20170124_E07_P15_4,91.0589317426347,74.1132917444561,15.5152679750467,-18.0831331403964,0,0,0
3500000468_100X_20170124_E07_P15_5,106.480091037899,192.798573070186,16.9985105931967,116.585242851126,1,0,0
3500000468_100X_20170124_E07_P15_6,117.535528949751,85.1210457866351,17.1922439403792,-18.7908224319143,0,1,0
3500000468_100X_20170124_E07_P16_1,64.527933409464,160.955856113054,14.9506637641853,247.429711831051,0,1,0
3500000468_100X_20170124_E07_P16_2,92.0391174865219,75.4911853986919,15.1408516791313,-39.7285257756474,0,1,0
3500000468_100X_20170124_E07_P16_4,122.532735475352,138.738427963615,15.0562279929577,225.644910712456,0,0,0
3500000468_100X_20170124_E08_P17_1,109.667149446831,93.9575721431788,12.3686452539464,197.965885771059,0,0,0
3500000468_100X_20170124_E08_P17_2,87.6529158367687,96.085200796702,14.2111630923155,177.368079683415,0,1,0
3500000468_100X_20170124_E08_P17_3,79.4144774822001,158.905814748213,14.833407430509,76.7011361289973,0,0,0
3500000468_100X_20170124_E08_P17_4,169.242190231519,64.3015824757156,14.5128832677135,169.411667978762,0,1,0
